1.00106	512	0	1
1.00181	512	1	1.00007
1.00181	512	2	1.00014
1.00181	512	3	1.00022
1.00181	512	4	1.00029
1.00181	512	5	1.00036
1.00181	512	6	1.00043
1.00181	512	7	1.0005
1.00181	512	8	1.00057
1.00181	512	9	1.00065
1.00181	512	10	1.00072
1.00181	512	11	1.00079
1.00181	512	12	1.00086
1.00181	512	13	1.00093
1.00206	512	14	1.001
1.00206	512	15	1.00108
1.00206	512	16	1.00115
1.00206	512	17	1.00122
1.00206	512	18	1.00129
1.00206	512	19	1.00136
1.00206	512	20	1.00144
1.00206	512	21	1.00151
1.00206	512	22	1.00158
1.00206	512	23	1.00165
1.00206	512	24	1.00172
1.00206	512	25	1.00179
1.00206	512	26	1.00187
1.00209	512	27	1.00194
1.00209	512	28	1.00201
1.00278	512	29	1.00208
1.00278	512	30	1.00215
1.00278	512	31	1.00222
1.00278	512	32	1.0023
1.00278	512	33	1.00237
1.00278	512	34	1.00244
1.00278	512	35	1.00251
1.00278	512	36	1.00258
1.00278	512	37	1.00266
1.00297	512	38	1.00273
1.00297	512	39	1.0028
1.00297	512	40	1.00287
1.00309	512	41	1.00294
1.00309	512	42	1.00301
1.00378	512	43	1.00309
1.00378	512	44	1.00316
1.00378	512	45	1.00323
1.00378	512	46	1.0033
1.00378	512	47	1.00337
1.00378	512	48	1.00344
1.00378	512	49	1.00352
1.00378	512	50	1.00359
1.00378	512	51	1.00366
1.00397	512	52	1.00373
1.00397	512	53	1.0038
1.00397	512	54	1.00388
1.00409	512	55	1.00395
1.00409	512	56	1.00402
1.00477	512	57	1.00409
1.00477	512	58	1.00416
1.00477	512	59	1.00423
1.00477	512	60	1.00431
1.00477	512	61	1.00438
1.00477	512	62	1.00445
1.00477	512	63	1.00452
1.00477	512	64	1.00459
1.00477	512	65	1.00466
1.00497	512	66	1.00474
1.00497	512	67	1.00481
1.00497	512	68	1.00488
1.00509	512	69	1.00495
1.00509	512	70	1.00502
1.00577	512	71	1.0051
1.00577	512	72	1.00517
1.00577	512	73	1.00524
1.00577	512	74	1.00531
1.00577	512	75	1.00538
1.00577	512	76	1.00545
1.00577	512	77	1.00553
1.00577	512	78	1.0056
1.00577	512	79	1.00567
1.00597	512	80	1.00574
1.00597	512	81	1.00581
1.00597	512	82	1.00588
1.00609	512	83	1.00596
1.00609	512	84	1.00603
1.00677	512	85	1.0061
1.00677	512	86	1.00617
1.00677	512	87	1.00624
1.00677	512	88	1.00632
1.00677	512	89	1.00639
1.00677	512	90	1.00646
1.00677	512	91	1.00653
1.00677	512	92	1.0066
1.00677	512	93	1.00667
1.00697	512	94	1.00675
1.00697	512	95	1.00682
1.00697	512	96	1.00689
1.00709	512	97	1.00696
1.00709	512	98	1.00703
1.00777	512	99	1.0071
1.00777	512	100	1.00718
1.00777	512	101	1.00725
1.00777	512	102	1.00732
1.00777	512	103	1.00739
1.00777	512	104	1.00746
1.00777	512	105	1.00754
1.00777	512	106	1.00761
1.00777	512	107	1.00768
1.00797	512	108	1.00775
1.00797	512	109	1.00782
1.00797	512	110	1.00789
1.00809	512	111	1.00797
1.00809	512	112	1.00804
1.00877	512	113	1.00811
1.00877	512	114	1.00818
1.00877	512	115	1.00825
1.00877	512	116	1.00832
1.00877	512	117	1.0084
1.00877	512	118	1.00847
1.00877	512	119	1.00854
1.00877	512	120	1.00861
1.00877	512	121	1.00868
1.00897	512	122	1.00875
1.00897	512	123	1.00883
1.00897	512	124	1.0089
1.00909	512	125	1.00897
1.00909	512	126	1.00904
1.00977	512	127	1.00911
1.00977	512	128	1.00919
1.00977	512	129	1.00926
1.00977	512	130	1.00933
1.00977	512	131	1.0094
1.00977	512	132	1.00947
1.00977	512	133	1.00954
1.00977	512	134	1.00962
1.00998	512	135	1.00969
1.00998	512	136	1.00976
1.00998	512	137	1.00983
1.00998	512	138	1.0099
1.01009	512	139	1.00997
1.01009	512	140	1.01005
1.01077	512	141	1.01012
1.01077	512	142	1.01019
1.01077	512	143	1.01026
1.01077	512	144	1.01033
1.01077	512	145	1.01041
1.01077	512	146	1.01048
1.01077	512	147	1.01055
1.01077	512	148	1.01062
1.01098	512	149	1.01069
1.01098	512	150	1.01076
1.01098	512	151	1.01084
1.01098	512	152	1.01091
1.01109	512	153	1.01098
1.01109	512	154	1.01105
1.02277	512	169	1.01213
1.02277	512	170	1.0122
1.02277	512	171	1.01227
1.02277	512	172	1.01234
1.02277	512	173	1.01241
1.02277	512	174	1.01249
1.02277	512	175	1.01256
1.02277	512	176	1.01263
1.02277	512	177	1.0127
1.02277	512	178	1.01277
1.02277	512	179	1.01285
1.02277	512	180	1.01292
1.02277	512	181	1.01299
1.02277	512	182	1.01306
1.02277	512	183	1.01313
1.02277	512	184	1.0132
1.02277	512	185	1.01328
1.02277	512	186	1.01335
1.02277	512	187	1.01342
1.02277	512	188	1.01349
1.02277	512	189	1.01356
1.02277	512	190	1.01363
1.02277	512	191	1.01371
1.02277	512	192	1.01378
1.02277	512	193	1.01385
1.02277	512	194	1.01392
1.02277	512	195	1.01399
1.02277	512	196	1.01407
1.02277	512	197	1.01414
1.02277	512	198	1.01421
1.02277	512	199	1.01428
1.02277	512	200	1.01435
1.02277	512	201	1.01442
1.02277	512	202	1.0145
1.02277	512	203	1.01457
1.02277	512	204	1.01464
1.02277	512	205	1.01471
1.02277	512	206	1.01478
1.02277	512	207	1.01485
1.02277	512	208	1.01493
1.02277	512	209	1.015
1.02277	512	210	1.01507
1.02277	512	211	1.01514
1.02277	512	212	1.01521
1.02277	512	213	1.01529
1.02277	512	214	1.01536
1.02277	512	215	1.01543
1.02277	512	216	1.0155
1.02277	512	217	1.01557
1.02277	512	218	1.01564
1.02277	512	219	1.01572
1.02277	512	220	1.01579
1.02277	512	221	1.01586
1.02277	512	222	1.01593
1.02277	512	223	1.016
1.02277	512	224	1.01607
1.02277	512	225	1.01615
1.02277	512	226	1.01622
1.02277	512	227	1.01629
1.02277	512	228	1.01636
1.02277	512	229	1.01643
1.02277	512	230	1.01651
1.02277	512	231	1.01658
1.02277	512	232	1.01665
1.02277	512	233	1.01672
1.02277	512	234	1.01679
1.02277	512	235	1.01686
1.02277	512	236	1.01694
1.02277	512	237	1.01701
1.02277	512	238	1.01708
1.02277	512	239	1.01715
1.02277	512	240	1.01722
1.02277	512	241	1.01729
1.02277	512	242	1.01737
1.02277	512	243	1.01744
1.02277	512	244	1.01751
1.02277	512	245	1.01758
1.02277	512	246	1.01765
1.02277	512	247	1.01773
1.02277	512	248	1.0178
1.02277	512	249	1.01787
1.02277	512	250	1.01794
1.02277	512	251	1.01801
1.02277	512	252	1.01808
1.02277	512	253	1.01816
1.02277	512	254	1.01823
1.02277	512	255	1.0183
1.02277	512	256	1.01837
1.02277	512	257	1.01844
1.02277	512	258	1.01851
1.02277	512	259	1.01859
1.02277	512	260	1.01866
1.02277	512	261	1.01873
1.02277	512	262	1.0188
1.02277	512	263	1.01887
1.02277	512	264	1.01895
1.02277	512	265	1.01902
1.02277	512	266	1.01909
1.02277	512	267	1.01916
1.02277	512	268	1.01923
1.02277	512	269	1.0193
1.02277	512	270	1.01938
1.02277	512	271	1.01945
1.02277	512	272	1.01952
1.02277	512	273	1.01959
1.02277	512	274	1.01966
1.02277	512	275	1.01973
1.02277	512	276	1.01981
1.02277	512	277	1.01988
1.02277	512	278	1.01995
1.02277	512	279	1.02002
1.02277	512	280	1.02009
1.02277	512	281	1.02017
1.02277	512	282	1.02024
1.02277	512	283	1.02031
1.02277	512	284	1.02038
1.02277	512	285	1.02045
1.02277	512	286	1.02052
1.02277	512	287	1.0206
1.02277	512	288	1.02067
1.02277	512	289	1.02074
1.02277	512	290	1.02081
1.02277	512	291	1.02088
1.02277	512	292	1.02095
1.02277	512	293	1.02103
1.02277	512	294	1.0211
1.02277	512	295	1.02117
1.02277	512	296	1.02124
1.02277	512	297	1.02131
1.02277	512	298	1.02139
1.02277	512	299	1.02146
1.02277	512	300	1.02153
1.02277	512	301	1.0216
1.02277	512	302	1.02167
1.03277	512	306	1.02196
1.03277	512	307	1.02203
1.04277	512	317	1.02275
1.04277	512	318	1.02282
1.04277	512	319	1.02289
1.04277	512	320	1.02296
1.04277	512	321	1.02304
1.04277	512	322	1.02311
1.04277	512	323	1.02318
1.04277	512	324	1.02325
1.04277	512	325	1.02332
1.04277	512	326	1.02339
1.04277	512	327	1.02347
1.04277	512	328	1.02354
1.04277	512	329	1.02361
1.04277	512	330	1.02368
1.04277	512	331	1.02375
1.04277	512	332	1.02382
1.04277	512	333	1.0239
1.04277	512	334	1.02397
1.04277	512	335	1.02404
1.04277	512	348	1.02497
1.04277	512	349	1.02504
1.04277	512	350	1.02512
1.04277	512	351	1.02519
1.04277	512	352	1.02526
1.04277	512	353	1.02533
1.04277	512	354	1.0254
1.04277	512	355	1.02548
1.04277	512	356	1.02555
1.04277	512	357	1.02562
1.04277	512	358	1.02569
1.04277	512	359	1.02576
1.04277	512	360	1.02583
1.04277	512	361	1.02591
1.04277	512	362	1.02598
1.04277	512	363	1.02605
1.04277	512	364	1.02612
1.04277	512	365	1.02619
1.04277	512	366	1.02626
1.04277	512	367	1.02634
1.04277	512	368	1.02641
1.04277	512	369	1.02648
1.04277	512	370	1.02655
1.04277	512	371	1.02662
1.04277	512	372	1.0267
1.04277	512	373	1.02677
1.04277	512	374	1.02684
1.04277	512	375	1.02691
1.04277	512	376	1.02698
1.04277	512	377	1.02705
1.04277	512	378	1.02713
1.04277	512	379	1.0272
1.04277	512	380	1.02727
1.04277	512	381	1.02734
1.04277	512	382	1.02741
1.04277	512	383	1.02748
1.04277	512	384	1.02756
1.04277	512	385	1.02763
1.04277	512	386	1.0277
1.04277	512	387	1.02777
1.04277	512	388	1.02784
1.04277	512	389	1.02792
1.04277	512	390	1.02799
1.04277	512	391	1.02806
1.04277	512	392	1.02813
1.04277	512	393	1.0282
1.04277	512	394	1.02827
1.04277	512	395	1.02835
1.04277	512	396	1.02842
1.04277	512	397	1.02849
1.04277	512	398	1.02856
1.04277	512	399	1.02863
1.04277	512	400	1.0287
1.04277	512	401	1.02878
1.04277	512	402	1.02885
1.04277	512	403	1.02892
1.04277	512	404	1.02899
1.04277	512	405	1.02906
1.04277	512	406	1.02914
1.04277	512	407	1.02921
1.04277	512	408	1.02928
1.04277	512	409	1.02935
1.04277	512	410	1.02942
1.04277	512	411	1.02949
1.04277	512	412	1.02957
1.04277	512	413	1.02964
1.04277	512	414	1.02971
1.04277	512	415	1.02978
1.04277	512	416	1.02985
1.04277	512	417	1.02992
1.04277	512	418	1.03
1.04277	512	419	1.03007
1.04277	512	420	1.03014
1.04277	512	421	1.03021
1.04277	512	422	1.03028
1.04277	512	423	1.03036
1.04277	512	424	1.03043
1.04277	512	425	1.0305
1.04277	512	426	1.03057
1.04277	512	427	1.03064
1.04277	512	428	1.03071
1.04277	512	429	1.03079
1.04277	512	430	1.03086
1.04277	512	431	1.03093
1.04277	512	432	1.031
1.05277	512	447	1.03208
1.05277	512	448	1.03215
1.05277	512	449	1.03222
1.05277	512	450	1.03229
1.05277	512	451	1.03236
1.05277	512	452	1.03244
1.05277	512	453	1.03251
1.05277	512	454	1.03258
1.05277	512	455	1.03265
1.05277	512	456	1.03272
1.05277	512	457	1.0328
1.05277	512	458	1.03287
1.05277	512	459	1.03294
1.05277	512	460	1.03301
1.05277	512	461	1.03308
1.05277	512	462	1.03315
1.05277	512	463	1.03323
1.05277	512	464	1.0333
1.05277	512	465	1.03337
1.05277	512	466	1.03344
1.05277	512	467	1.03351
1.05277	512	468	1.03358
1.05277	512	469	1.03366
1.05277	512	470	1.03373
1.05277	512	471	1.0338
1.05277	512	472	1.03387
1.05277	512	473	1.03394
1.05277	512	474	1.03402
1.05277	512	475	1.03409
1.05277	512	476	1.03416
1.05277	512	477	1.03423
1.05277	512	478	1.0343
1.05277	512	479	1.03437
1.05277	512	480	1.03445
1.05277	512	481	1.03452
1.05277	512	482	1.03459
1.05277	512	483	1.03466
1.05277	512	484	1.03473
1.05277	512	485	1.0348
1.05277	512	486	1.03488
1.05277	512	487	1.03495
1.05277	512	488	1.03502
1.05277	512	503	1.0361
1.05277	512	504	1.03617
1.05277	512	505	1.03624
1.05277	512	506	1.03631
1.05277	512	507	1.03638
1.05277	512	508	1.03646
1.05277	512	509	1.03653
1.05277	512	510	1.0366
1.05277	512	511	1.03667
1.05277	512	512	1.03674
1.05277	512	513	1.03681
1.05277	512	514	1.03689
1.05277	512	515	1.03696
1.05277	512	516	1.03703
1.05277	512	517	1.0371
1.05277	512	518	1.03717
1.05277	512	519	1.03724
1.05277	512	520	1.03732
1.05277	512	521	1.03739
1.05277	512	522	1.03746
1.05277	512	523	1.03753
1.05277	512	524	1.0376
1.05277	512	525	1.03768
1.05277	512	526	1.03775
1.05277	512	527	1.03782
