Tx	0.0287415	512
Tx	0.0287824	512
Tx	0.0288234	512
Tx	0.0288643	512
Tx	0.0289053	512
Tx	0.0289463	512
Tx	0.0289872	512
Tx	0.0290282	512
Tx	0.0290691	512
Tx	0.0291101	512
Tx	0.0291511	512
Tx	0.029192	512
Tx	0.029233	512
Tx	0.0292739	512
Tx	0.0293149	512
Tx	0.0293558	512
Tx	0.0293968	512
Tx	0.0294378	512
Tx	0.0294787	512
Tx	0.0295197	512
Tx	0.0295606	512
Tx	0.0296016	512
Tx	0.0296426	512
Tx	0.0296835	512
Tx	0.0297245	512
Tx	0.0297654	512
Tx	0.0298064	512
Tx	0.0298474	512
Tx	0.0298883	512
Tx	0.0299293	512
Tx	0.0299702	512
Tx	0.0300112	512
Tx	0.0300521	512
Tx	0.0300931	512
Tx	0.0301341	512
Tx	0.030175	512
Tx	0.030216	512
Tx	0.0302569	512
Tx	0.0302979	512
Tx	0.0303389	512
Tx	0.0303798	512
Tx	0.0304208	512
Tx	0.0304617	512
Tx	0.0305027	512
Tx	0.0305437	512
Tx	0.0305846	512
Tx	0.0306256	512
Tx	0.0306665	512
Tx	0.0307075	512
Tx	0.0307485	512
Tx	0.0307894	512
Tx	0.0308304	512
Tx	0.0308713	512
Tx	0.0309123	512
Tx	0.0309532	512
Tx	0.0309942	512
Tx	0.0310352	512
Tx	0.0310761	512
Tx	0.0311171	512
Tx	0.031158	512
Tx	0.031199	512
Tx	0.03124	512
Tx	0.0312809	512
Tx	0.0313219	512
Tx	0.0313628	512
Tx	0.0314038	512
Tx	0.0314448	512
Tx	0.0314857	512
Tx	0.0315267	512
Tx	0.0315676	512
Tx	0.0316086	512
Tx	0.0316496	512
Tx	0.0316905	512
Tx	0.0317315	512
Tx	0.0317724	512
Tx	0.0318134	512
Tx	0.0318543	512
Tx	0.0318953	512
Tx	0.0319363	512
Tx	0.0319772	512
Tx	0.0320182	512
Tx	0.0320591	512
Tx	0.0321001	512
Tx	0.0321411	512
Tx	0.032182	512
Tx	0.032223	512
Tx	0.0322639	512
Tx	0.0323049	512
Tx	0.0323459	512
Tx	0.0323868	512
Tx	0.0324278	512
Tx	0.0324687	512
Tx	0.0325097	512
Tx	0.0325506	512
Tx	0.0325916	512
Tx	0.0326326	512
Tx	0.0326735	512
Tx	0.0327145	512
Tx	0.0327554	512
Tx	0.0327964	512
Tx	0.0328374	512
Tx	0.0328783	512
Tx	0.0329193	512
Tx	0.0329602	512
Tx	0.0330012	512
Tx	0.0330422	512
Tx	0.0330831	512
Tx	0.0331241	512
Tx	0.033165	512
Tx	0.033206	512
Tx	0.033247	512
Tx	0.0332879	512
Tx	0.0333289	512
Tx	0.0333698	512
Tx	0.0334108	512
Tx	0.0334517	512
Tx	0.0334927	512
Tx	0.0335337	512
Tx	0.0335746	512
Tx	0.0336156	512
Tx	0.0336565	512
Tx	0.0336975	512
Tx	0.0337385	512
Tx	0.0337794	512
Tx	0.0338204	512
Tx	0.0338613	512
Tx	0.0339023	512
Tx	0.0339433	512
Tx	0.0339842	512
Tx	0.0340252	512
Tx	0.0340661	512
Tx	0.0341071	512
Tx	0.034148	512
Tx	0.034189	512
Tx	0.03423	512
Tx	0.0342709	512
Tx	0.0343119	512
Tx	0.0343528	512
Tx	0.0343938	512
Tx	0.0344348	512
Tx	0.0344757	512
Tx	0.0345167	512
Tx	0.0345576	512
Tx	0.0345986	512
Tx	0.0346396	512
Tx	0.0346805	512
Tx	0.0347215	512
Tx	0.0347624	512
Tx	0.0348034	512
Tx	0.0348444	512
Tx	0.0348853	512
Tx	0.0349263	512
Tx	0.0349672	512
Tx	0.0350082	512
Tx	0.0350491	512
Tx	0.0350901	512
Tx	0.0351311	512
Tx	0.035172	512
Tx	0.035213	512
Tx	0.0352539	512
Tx	0.0352949	512
Tx	0.0353359	512
Tx	0.0353768	512
Tx	0.0354178	512
Tx	0.0354587	512
Tx	0.0354997	512
Tx	0.0355407	512
Tx	0.0355816	512
Tx	0.0356226	512
Tx	0.0356635	512
Tx	0.0357045	512
Tx	0.0357455	512
Tx	0.0357864	512
Tx	0.0358274	512
Tx	0.0358683	512
Tx	0.0359093	512
Tx	0.0359502	512
Tx	0.0359912	512
Tx	0.0360322	512
Tx	0.0360731	512
Tx	0.0361141	512
Tx	0.036155	512
Tx	0.036196	512
Tx	0.036237	512
Tx	0.0362779	512
Tx	0.0363189	512
Tx	0.0363598	512
Tx	0.0364008	512
Tx	0.0364418	512
Tx	0.0364827	512
Tx	0.0365237	512
Tx	0.0365646	512
Tx	0.0366056	512
Tx	0.0366465	512
Tx	0.0366875	512
Tx	0.0367285	512
Tx	0.0367694	512
Tx	0.0368104	512
Tx	0.0368513	512
Tx	0.0368923	512
Tx	0.0369333	512
Tx	0.0369742	512
Tx	0.0370152	512
Tx	0.0370561	512
Tx	0.0370971	512
Tx	0.0371381	512
Tx	0.037179	512
Tx	0.03722	512
Tx	0.0372609	512
Tx	0.0373019	512
Tx	0.0373429	512
Tx	0.0373838	512
Tx	0.0374248	512
Tx	0.0374657	512
Tx	0.0375067	512
Tx	0.0375476	512
Tx	0.0375886	512
Tx	0.0376296	512
Tx	0.0376705	512
Tx	0.0377115	512
Tx	0.0377524	512
Tx	0.0377934	512
Tx	0.0378344	512
Tx	0.0378753	512
Tx	0.0379163	512
Tx	0.0379572	512
Tx	0.0379982	512
Tx	0.0380392	512
Tx	0.0380801	512
Tx	0.0381211	512
Tx	0.038162	512
Tx	0.038203	512
Tx	0.0382439	512
Tx	0.0382849	512
Tx	0.0383259	512
Tx	0.0383668	512
Tx	0.0384078	512
Tx	0.0384487	512
Tx	0.0384897	512
Tx	0.0385307	512
Tx	0.0385716	512
Tx	0.0386126	512
Tx	0.0386535	512
